#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYL6	MYLK	9606.ENSP00000446955	9606.ENSP00000353452	0	0	0	0	0.057	0.125	0.900	0.354	0.939
MYL6	MYLK2	9606.ENSP00000446955	9606.ENSP00000365162	0	0	0	0	0.067	0.129	0.900	0.195	0.925
MYL6	PPP1CB	9606.ENSP00000446955	9606.ENSP00000378769	0	0	0	0	0.080	0.370	0.900	0.184	0.946
MYL6	PPP1R12A	9606.ENSP00000446955	9606.ENSP00000389168	0	0	0	0	0.049	0.104	0.900	0.301	0.932
MYL6	MYL6B	9606.ENSP00000446955	9606.ENSP00000450385	0	0	0.051	0.978	0.074	0.771	0.900	0.059	0.977
MYL6B	PPP1R12C	9606.ENSP00000450385	9606.ENSP00000263433	0	0	0	0	0	0.104	0.900	0.159	0.918
MYL6B	MYL9	9606.ENSP00000450385	9606.ENSP00000279022	0	0	0	0.718	0.081	0.710	0.900	0.224	0.976
MYL6B	MYLK	9606.ENSP00000450385	9606.ENSP00000353452	0	0	0	0	0	0.125	0.900	0.049	0.909
MYL6B	MYLK2	9606.ENSP00000450385	9606.ENSP00000365162	0	0	0	0	0.090	0.129	0.900	0.324	0.939
MYL6B	PPP1CB	9606.ENSP00000450385	9606.ENSP00000378769	0	0	0	0	0.062	0.147	0.900	0.089	0.917
MYL6B	PPP1R12A	9606.ENSP00000450385	9606.ENSP00000389168	0	0	0	0	0	0.104	0.900	0.171	0.919
MYL9	PPP1R12C	9606.ENSP00000279022	9606.ENSP00000263433	0	0	0	0	0.070	0.104	0.900	0.884	0.989
MYL9	PPP1CB	9606.ENSP00000279022	9606.ENSP00000378769	0	0	0	0	0.042	0.147	0.900	0.725	0.974
MYL9	PPP1R12A	9606.ENSP00000279022	9606.ENSP00000389168	0	0	0	0	0.064	0.104	0.900	0.817	0.982
MYL9	MYLK2	9606.ENSP00000279022	9606.ENSP00000365162	0	0	0	0	0.067	0.129	0.900	0.873	0.988
MYL9	MYLK	9606.ENSP00000279022	9606.ENSP00000353452	0	0	0	0	0.497	0.125	0.900	0.785	0.989
MYLK	PPP1CB	9606.ENSP00000353452	9606.ENSP00000378769	0	0	0	0	0.058	0.193	0.500	0.285	0.692
MYLK	PPP1R12A	9606.ENSP00000353452	9606.ENSP00000389168	0	0	0	0	0.068	0.098	0.500	0.453	0.739
PPP1CB	PPP1R12C	9606.ENSP00000378769	9606.ENSP00000263433	0	0	0	0	0.110	0.728	0.900	0.826	0.995
PPP1CB	PPP1R12A	9606.ENSP00000378769	9606.ENSP00000389168	0	0	0	0	0.191	0.780	0.900	0.997	0.999
PPP1R12A	PPP1R12C	9606.ENSP00000389168	9606.ENSP00000263433	0	0	0.077	0.869	0.042	0.332	0.900	0.085	0.936
